Step,Latents Norm
Step: 999.0 Latenct Norm: 387.67333984375
Step: 666.0 Latenct Norm: 151.44146728515625
Step: 333.0 Latenct Norm: 84.02980041503906
Step: 0.0 Latenct Norm: 83.86180877685547
