Node,Operator,Number of Params,Params (%),Memory (in Bytes),Memory (%),Weights and Bias Memory (%),Output Memory (%),Inputs Shape,Output Shape,Weights and Bias Shape,Inputs Size,Output Size,Inputs Memory (in Bytes),Weights and Bias Memory (in Bytes),Output Memory (in Bytes),Weights and Bias Memory (in MB),Output Memory (in MB),Memory (in MB)
Constant_2431,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_11,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Concat_3,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Reshape_3,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x20x256x64, 3",20x256x64,,327683,327680,1310744.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Shape_6,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Shape_7,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Shape_8,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
Constant_2448,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_12,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2450,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_13,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Constant_16,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
Constant_2453,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_14,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Concat_4,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Reshape_4,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 4",1x256x20x64,,327684,327680,1310752.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Transpose_2,Transpose,0.0,0.0,1310720.0,0.0046,0.0,0.0046,1x256x20x64,1x20x256x64,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
Constant_2460,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_15,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2462,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_16,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2464,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_17,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Concat_5,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Reshape_5,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x20x256x64, 3",20x256x64,,327683,327680,1310744.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Shape_9,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x256x64,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Shape_10,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x256x64,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Shape_11,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x256x64,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
Constant_2477,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_18,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2479,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_19,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2481,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_20,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Concat_6,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/ConstantOfShape,ConstantOfShape,0.0,0.0,5242880.0,0.01839,0.0,0.01839,3,20x256x256,,3,1310720,24.0,0.0,5242880.0,0.0,5.0,5.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Transpose_3,Transpose,0.0,0.0,1310720.0,0.0046,0.0,0.0046,20x256x64,20x64x256,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/MatMul,MatMul,0.0,0.0,5242880.0,0.01839,0.0,0.01839,"20x256x64, 20x64x256",20x256x256,,655360,1310720,2621440.0,0.0,5242880.0,0.0,5.0,5.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Mul_3,Mul,0.0,0.0,5242880.0,0.01839,0.0,0.01839,20x256x256,20x256x256,,1310720,1310720,5242880.0,0.0,5242880.0,0.0,5.0,5.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Mul_4,Mul,0.0,0.0,5242880.0,0.01839,0.0,0.01839,20x256x256,20x256x256,,1310720,1310720,5242880.0,0.0,5242880.0,0.0,5.0,5.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Add,Add,0.0,0.0,5242880.0,0.01839,0.0,0.01839,"20x256x256, 20x256x256",20x256x256,,2621440,1310720,10485760.0,0.0,5242880.0,0.0,5.0,5.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Softmax,Softmax,0.0,0.0,5242880.0,0.01839,0.0,0.01839,20x256x256,20x256x256,,1310720,1310720,5242880.0,0.0,5242880.0,0.0,5.0,5.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Cast_6,Cast,0.0,0.0,5242880.0,0.01839,0.0,0.01839,20x256x256,20x256x256,,1310720,1310720,5242880.0,0.0,5242880.0,0.0,5.0,5.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/MatMul_1,MatMul,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"20x256x256, 20x256x64",20x256x64,,1638400,327680,6553600.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Shape_12,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x256x64,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Shape_13,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x256x64,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Shape_14,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x256x64,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
Constant_2508,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_21,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Constant_27,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
Constant_2511,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_22,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2513,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_23,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Concat_7,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Reshape_6,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"20x256x64, 4",1x20x256x64,,327684,327680,1310752.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Transpose_4,Transpose,0.0,0.0,1310720.0,0.0046,0.0,0.0046,1x20x256x64,1x256x20x64,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
Constant_2520,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_24,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2522,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_25,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2524,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Unsqueeze_26,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Concat_8,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Reshape_7,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x20x64, 3",1x256x1280,,327683,327680,1310744.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/to_out.0/MatMul,MatMul,1638400.0,0.06381,7864320.0,0.02759,0.02299,0.0046,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0,7.0,1.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/to_out.0/Add,Add,1280.0,5e-05,1315840.0,0.00462,2e-05,0.0046,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn1/Div_4,Div,0.0,0.0,1310720.0,0.0046,0.0,0.0046,1x256x1280,1x256x1280,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/Add,Add,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 1x256x1280",1x256x1280,,655360,327680,2621440.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/norm2/ReduceMean,ReduceMean,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1280,1x256x1,,327680,256,1310720.0,0.0,1024.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/norm2/Sub,Sub,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 1x256x1",1x256x1280,,327936,327680,1311744.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/norm2/Pow,Pow,0.0,0.0,1310720.0,0.0046,0.0,0.0046,1x256x1280,1x256x1280,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/norm2/ReduceMean_1,ReduceMean,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1280,1x256x1,,327680,256,1310720.0,0.0,1024.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/norm2/Add,Add,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1,1x256x1,,256,256,1024.0,0.0,1024.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/norm2/Sqrt,Sqrt,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1,1x256x1,,256,256,1024.0,0.0,1024.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/norm2/Div,Div,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 1x256x1",1x256x1280,,327936,327680,1311744.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/norm2/Mul,Mul,1280.0,5e-05,1315840.0,0.00462,2e-05,0.0046,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/norm2/Add_1,Add,1280.0,5e-05,1315840.0,0.00462,2e-05,0.0046,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/to_q/MatMul,MatMul,1638400.0,0.06381,7864320.0,0.02759,0.02299,0.0046,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0,7.0,1.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/to_k/MatMul,MatMul,2621440.0,0.1021,10880000.0,0.03817,0.03678,0.00138,1x77x2048,1x77x1280,2048x1280,157696,98560,630784.0,10485760.0,394240.0,10.0,0.0,10.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/to_v/MatMul,MatMul,2621440.0,0.1021,10880000.0,0.03817,0.03678,0.00138,1x77x2048,1x77x1280,2048x1280,157696,98560,630784.0,10485760.0,394240.0,10.0,0.0,10.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Shape,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Shape_1,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Shape_2,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
Constant_2560,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2562,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_1,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
Constant_2565,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_2,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Concat,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Reshape,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 4",1x256x20x64,,327684,327680,1310752.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Transpose,Transpose,0.0,0.0,1310720.0,0.0046,0.0,0.0046,1x256x20x64,1x20x256x64,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
Constant_2572,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_3,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2574,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_4,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2576,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_5,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Concat_1,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Reshape_1,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x20x256x64, 3",20x256x64,,327683,327680,1310744.0,0.0,1310720.0,0.0,1.0,1.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Shape_3,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x77x1280,3,,98560,3,394240.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Shape_4,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x77x1280,3,,98560,3,394240.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Shape_5,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x77x1280,3,,98560,3,394240.0,0.0,24.0,0.0,0.0,0.0
Constant_2593,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_6,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2595,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_7,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Constant_10,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
Constant_2598,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_8,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Concat_2,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Reshape_2,Reshape,0.0,0.0,394240.0,0.00138,0.0,0.00138,"1x77x1280, 4",1x77x20x64,,98564,98560,394272.0,0.0,394240.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Transpose_1,Transpose,0.0,0.0,394240.0,0.00138,0.0,0.00138,1x77x20x64,1x20x77x64,,98560,98560,394240.0,0.0,394240.0,0.0,0.0,0.0
Constant_2605,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_9,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2607,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_10,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2609,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_11,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Concat_3,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Reshape_3,Reshape,0.0,0.0,394240.0,0.00138,0.0,0.00138,"1x20x77x64, 3",20x77x64,,98563,98560,394264.0,0.0,394240.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Shape_6,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x77x1280,3,,98560,3,394240.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Shape_7,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x77x1280,3,,98560,3,394240.0,0.0,24.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Shape_8,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x77x1280,3,,98560,3,394240.0,0.0,24.0,0.0,0.0,0.0
Constant_2626,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_12,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2628,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_13,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Constant_16,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
Constant_2631,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_14,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Concat_4,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Reshape_4,Reshape,0.0,0.0,394240.0,0.00138,0.0,0.00138,"1x77x1280, 4",1x77x20x64,,98564,98560,394272.0,0.0,394240.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Transpose_2,Transpose,0.0,0.0,394240.0,0.00138,0.0,0.00138,1x77x20x64,1x20x77x64,,98560,98560,394240.0,0.0,394240.0,0.0,0.0,0.0
Constant_2638,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/down_blocks.2/attentions.0/transformer_blocks.1/attn2/Unsqueeze_15,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_2640,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
