Node,Operator,Number of Params,Params (%),Memory (in Bytes),Memory (%),Weights and Bias Memory (%),Output Memory (%),Inputs Shape,Output Shape,Weights and Bias Shape,Inputs Size,Output Size,Inputs Memory (in Bytes),Weights and Bias Memory (in Bytes),Output Memory (in Bytes),Weights and Bias Memory (in MB),Output Memory (in MB),Memory (in MB)
/model/layers.15/self_attn/Constant_41,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.15/self_attn/Constant_42,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4067,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4069,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4071,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4073,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.15/self_attn/Constant_49,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.15/self_attn/Constant_50,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.15/self_attn/Constant_51,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.15/self_attn/Constant_52,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.15/self_attn/Constant_53,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.15/self_attn/Constant_54,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.15/self_attn/Constant_55,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4112,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4114,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4116,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4118,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4132,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4134,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.15/self_attn/Constant_59,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4181,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4183,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_2,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4190,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4192,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_5,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4197,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4199,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_6,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_7,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/rotary_emb/Constant,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/rotary_emb/Constant_1,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/rotary_emb/Constant_2,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/rotary_emb/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/rotary_emb/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/rotary_emb/Constant_5,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/rotary_emb/Constant_6,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/rotary_emb/Constant_7,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_10,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_11,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_14,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_15,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_16,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_17,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_18,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_19,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_20,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_21,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_24,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_25,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_26,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_27,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_28,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_29,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_30,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_31,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_36,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_37,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_38,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_39,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_40,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_41,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_42,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4320,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4322,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4324,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4326,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_49,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_50,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_51,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_52,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_53,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_54,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_55,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4365,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4367,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4369,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4371,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4385,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4387,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.16/self_attn/Constant_59,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4434,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4436,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_2,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4443,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4445,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_5,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4450,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4452,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_6,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_7,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/rotary_emb/Constant,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/rotary_emb/Constant_1,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/rotary_emb/Constant_2,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/rotary_emb/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/rotary_emb/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/rotary_emb/Constant_5,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/rotary_emb/Constant_6,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/rotary_emb/Constant_7,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_10,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_11,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_14,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_15,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_16,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_17,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_18,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_19,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_20,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_21,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_24,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_25,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_26,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_27,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_28,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_29,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_30,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_31,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_36,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_37,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_38,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_39,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_40,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_41,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_42,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4573,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4575,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4577,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4579,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_49,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_50,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_51,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_52,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_53,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_54,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_55,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4618,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4620,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4622,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4624,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4638,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4640,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.17/self_attn/Constant_59,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4687,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4689,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_2,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4696,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4698,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_5,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4703,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
Constant_4705,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_6,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_7,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/rotary_emb/Constant,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/rotary_emb/Constant_1,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/rotary_emb/Constant_2,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/rotary_emb/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/rotary_emb/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/rotary_emb/Constant_5,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/rotary_emb/Constant_6,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/rotary_emb/Constant_7,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_10,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_11,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_14,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_15,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_16,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_17,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_18,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_19,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.18/self_attn/Constant_20,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,8e-06,8e-06
