Node,Operator,Number of Params,Params (%),Memory (in Bytes),Memory (%),Compute Operations,Compute Operations (%),Compute-to-Memory Ratio (Operations/Byte),Weights and Bias Memory (%),Output Memory (%),Inputs Shape,Output Shape,Weights and Bias Shape,Inputs Size,Weights and Bias Size,Output Size,Inputs Memory (in Bytes),Weights and Bias Memory (in Bytes),Output Memory (in Bytes),Weights and Bias Memory (in MB),Output Memory (in MB),Memory (in MB)
/model/Constant_18,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Constant_19,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Unsqueeze_5,Unsqueeze,0.0,0.0,,,0.0,0.0,,,,1,1,,1.0,0.0,1.0,8.0,,,,,
/model/Constant_20,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Slice,Slice,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x1x2048, 1, 1, 1, 1",1x1x1x2048,,2052.0,0.0,2048.0,4128.0,0.0,4096.0,0.0,0.004096,0.004096
/model/Equal_1,Equal,0.0,0.0,,,2048.0,0.0,,,,1x1x1x2048,1x1x1x2048,,2048.0,0.0,2048.0,4096.0,,,,,
/model/Constant_22,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Unsqueeze_6,Unsqueeze,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x2048, 1",1x1x2048,,2049.0,0.0,2048.0,16392.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Constant_23,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Unsqueeze_7,Unsqueeze,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x2048, 1",1x1x1x2048,,2049.0,0.0,2048.0,16392.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Cast_4,Cast,0.0,0.0,,,2048.0,0.0,,,,1x1x1x2048,1x1x1x2048,,2048.0,0.0,2048.0,16384.0,,,,,
/model/Equal_2,Equal,0.0,0.0,,,2048.0,0.0,,,,1x1x1x2048,1x1x1x2048,,2048.0,0.0,2048.0,4096.0,,,,,
/model/And,And,0.0,0.0,2048.0,0.0,2048.0,0.0,1.0,0.0,0.0,"1x1x1x2048, 1x1x1x2048",1x1x1x2048,,4096.0,0.0,2048.0,4096.0,0.0,2048.0,0.0,0.002048,0.002048
/model/Constant_25,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Constant_26,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Constant_27,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Unsqueeze_8,Unsqueeze,0.0,0.0,,,0.0,0.0,,,,1,1,,1.0,0.0,1.0,8.0,,,,,
/model/Constant_28,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Slice_1,Slice,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x1x2048, 1, 1, 1, 1",1x1x1x2048,,2052.0,0.0,2048.0,4128.0,0.0,4096.0,0.0,0.004096,0.004096
/model/Where_1,Where,0.0,0.0,4096.0,0.0,2048.0,0.0,0.5,0.0,0.0,"1x1x1x2048, 1x1x1x2048",1x1x1x2048,,4096.0,0.0,2048.0,6144.0,0.0,4096.0,0.0,0.004096,0.004096
/model/Constant_30,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Constant_31,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Constant_32,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Unsqueeze_9,Unsqueeze,0.0,0.0,,,0.0,0.0,,,,1,1,,1.0,0.0,1.0,8.0,,,,,
/model/Constant_33,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Slice_2,Slice,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x1x2048, 1, 1, 1, 1",1x1x1x2048,,2052.0,0.0,2048.0,4128.0,0.0,4096.0,0.0,0.004096,0.004096
/model/Shape_5,Shape,0.0,0.0,,,0.0,0.0,,,,1x1x1x2048,4,,2048.0,0.0,4.0,4096.0,,,,,
/model/Expand_1,Expand,0.0,0.0,4096.0,0.0,2048.0,0.0,0.5,0.0,0.0,"1x1x1x2048, 4",1x1x1x2048,,2052.0,0.0,2048.0,4128.0,0.0,4096.0,0.0,0.004096,0.004096
/model/Shape_6,Shape,0.0,0.0,,,0.0,0.0,,,,1x1x1x2048,4,,2048.0,0.0,4.0,4096.0,,,,,
/model/Range_2,Range,0.0,0.0,8.0,0.0,3.0,0.0,0.375,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Shape_7,Shape,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1x1x1x2048,4,,2048.0,0.0,4.0,4096.0,0.0,32.0,0.0,3.2e-05,3.2e-05
/model/Range_3,Range,0.0,0.0,8.0,0.0,3.0,0.0,0.375,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Shape_8,Shape,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1x1x1x2048,4,,2048.0,0.0,4.0,4096.0,0.0,32.0,0.0,3.2e-05,3.2e-05
/model/Range_4,Range,0.0,0.0,8.0,0.0,3.0,0.0,0.375,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Shape_9,Shape,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1x1x1x2048,4,,2048.0,0.0,4.0,4096.0,0.0,32.0,0.0,3.2e-05,3.2e-05
/model/Range_5,Range,0.0,0.0,16384.0,0.0,6144.0,0.0,0.375,0.0,0.0,,2048,,0.0,0.0,2048.0,0.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Constant_46,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Constant_47,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Constant_48,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Unsqueeze_10,Unsqueeze,0.0,0.0,,,0.0,0.0,,,,1,1,,1.0,0.0,1.0,8.0,,,,,
/model/Constant_49,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Slice_3,Slice,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,"2048, 1, 1, 1, 1",2048,,2052.0,0.0,2048.0,16416.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Constant_50,Constant,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,,0.0,0.0,4.0,0.0,0.0,32.0,0.0,3.2e-05,3.2e-05
/model/Reshape_2,Reshape,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"1, 4",1x1x1x1,,5.0,0.0,1.0,40.0,0.0,8.0,0.0,8e-06,8e-06
/model/Constant_51,Constant,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,,0.0,0.0,3.0,0.0,0.0,24.0,0.0,2.4e-05,2.4e-05
/model/Reshape_3,Reshape,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"1, 3",1x1x1,,4.0,0.0,1.0,32.0,0.0,8.0,0.0,8e-06,8e-06
/model/Constant_52,Constant,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,,0.0,0.0,2.0,0.0,0.0,16.0,0.0,1.6e-05,1.6e-05
/model/Reshape_4,Reshape,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"1, 2",1x1,,3.0,0.0,1.0,24.0,0.0,8.0,0.0,8e-06,8e-06
/model/Add_1,Add,0.0,0.0,8.0,0.0,1.0,0.0,0.125,0.0,0.0,"1x1x1x1, 1x1x1",1x1x1x1,,2.0,0.0,1.0,16.0,0.0,8.0,0.0,8e-06,8e-06
/model/Add_2,Add,0.0,0.0,8.0,0.0,1.0,0.0,0.125,0.0,0.0,"1x1x1x1, 1x1",1x1x1x1,,2.0,0.0,1.0,16.0,0.0,8.0,0.0,8e-06,8e-06
/model/Add_3,Add,0.0,0.0,16384.0,0.0,2048.0,0.0,0.125,0.0,0.0,"1x1x1x1, 2048",1x1x1x2048,,2049.0,0.0,2048.0,16392.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Shape_10,Shape,0.0,0.0,,,0.0,0.0,,,,1x1x1x2048,4,,2048.0,0.0,4.0,16384.0,,,,,
/model/Shape_11,Shape,0.0,0.0,,,0.0,0.0,,,,4,1,,4.0,0.0,1.0,32.0,,,,,
/model/ConstantOfShape_2,ConstantOfShape,0.0,0.0,,,0.0,0.0,,,,1,4,,1.0,0.0,4.0,8.0,,,,,
/model/Mul_2,Mul,0.0,0.0,,,4.0,0.0,,,,4,4,,4.0,0.0,4.0,32.0,,,,,
/model/Equal_3,Equal,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,"4, 4",4,,8.0,0.0,4.0,64.0,0.0,4.0,0.0,4e-06,4e-06
/model/Where_2,Where,0.0,0.0,32.0,0.0,4.0,0.0,0.125,0.0,0.0,"4, 4, 4",4,,12.0,0.0,4.0,68.0,0.0,32.0,0.0,3.2e-05,3.2e-05
/model/Expand_2,Expand,0.0,0.0,16384.0,0.0,2048.0,0.0,0.125,0.0,0.0,"1x1x1x1, 4",1x1x1x2048,,5.0,0.0,2048.0,40.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Constant_54,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Unsqueeze_11,Unsqueeze,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x1x2048, 1",1x1x1x2048x1,,2049.0,0.0,2048.0,16392.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Shape_12,Shape,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,,4.0,0.0,1.0,32.0,0.0,8.0,0.0,8e-06,8e-06
/model/ConstantOfShape_3,ConstantOfShape,0.0,0.0,,,0.0,0.0,,,,1,4,,1.0,0.0,4.0,8.0,,,,,
/model/Mul_3,Mul,0.0,0.0,,,4.0,0.0,,,,4,4,,4.0,0.0,4.0,32.0,,,,,
/model/Equal_4,Equal,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,"4, 4",4,,8.0,0.0,4.0,64.0,0.0,4.0,0.0,4e-06,4e-06
/model/Where_3,Where,0.0,0.0,32.0,0.0,4.0,0.0,0.125,0.0,0.0,"4, 4, 4",4,,12.0,0.0,4.0,68.0,0.0,32.0,0.0,3.2e-05,3.2e-05
/model/Expand_3,Expand,0.0,0.0,16384.0,0.0,2048.0,0.0,0.125,0.0,0.0,"1x1x1, 4",1x1x1x2048,,5.0,0.0,2048.0,40.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Constant_56,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Unsqueeze_12,Unsqueeze,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x1x2048, 1",1x1x1x2048x1,,2049.0,0.0,2048.0,16392.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Shape_13,Shape,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,,4.0,0.0,1.0,32.0,0.0,8.0,0.0,8e-06,8e-06
/model/ConstantOfShape_4,ConstantOfShape,0.0,0.0,,,0.0,0.0,,,,1,4,,1.0,0.0,4.0,8.0,,,,,
/model/Mul_4,Mul,0.0,0.0,,,4.0,0.0,,,,4,4,,4.0,0.0,4.0,32.0,,,,,
/model/Equal_5,Equal,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,"4, 4",4,,8.0,0.0,4.0,64.0,0.0,4.0,0.0,4e-06,4e-06
/model/Where_4,Where,0.0,0.0,32.0,0.0,4.0,0.0,0.125,0.0,0.0,"4, 4, 4",4,,12.0,0.0,4.0,68.0,0.0,32.0,0.0,3.2e-05,3.2e-05
/model/Expand_4,Expand,0.0,0.0,16384.0,0.0,2048.0,0.0,0.125,0.0,0.0,"1x1, 4",1x1x1x2048,,5.0,0.0,2048.0,40.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Constant_58,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Unsqueeze_13,Unsqueeze,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x1x2048, 1",1x1x1x2048x1,,2049.0,0.0,2048.0,16392.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Shape_14,Shape,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,,4.0,0.0,1.0,32.0,0.0,8.0,0.0,8e-06,8e-06
/model/ConstantOfShape_5,ConstantOfShape,0.0,0.0,,,0.0,0.0,,,,1,4,,1.0,0.0,4.0,8.0,,,,,
/model/Mul_5,Mul,0.0,0.0,,,4.0,0.0,,,,4,4,,4.0,0.0,4.0,32.0,,,,,
/model/Equal_6,Equal,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,"4, 4",4,,8.0,0.0,4.0,64.0,0.0,4.0,0.0,4e-06,4e-06
/model/Where_5,Where,0.0,0.0,32.0,0.0,4.0,0.0,0.125,0.0,0.0,"4, 4, 4",4,,12.0,0.0,4.0,68.0,0.0,32.0,0.0,3.2e-05,3.2e-05
/model/Expand_5,Expand,0.0,0.0,16384.0,0.0,2048.0,0.0,0.125,0.0,0.0,"2048, 4",1x1x1x2048,,2052.0,0.0,2048.0,16416.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Constant_60,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/Unsqueeze_14,Unsqueeze,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x1x2048, 1",1x1x1x2048x1,,2049.0,0.0,2048.0,16392.0,0.0,16384.0,0.0,0.016384,0.016384
/model/Concat_2,Concat,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x1x2048x1, 1x1x1x2048x1, 1x1x1x2048x1, 1x1x1x2048x1",1x1x1x2048x4,,8192.0,0.0,8192.0,65536.0,0.0,65536.0,0.0,0.065536,0.065536
/model/ScatterND,ScatterND,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x1x2048, 1x1x1x2048x4, 1x1x1x2048",1x1x1x2048,,12288.0,0.0,2048.0,73728.0,0.0,4096.0,0.0,0.004096,0.004096
/model/layers.0/input_layernorm/Pow,Pow,0.0,0.0,8192.0,0.0,4096.0,0.0,0.5,0.0,0.0,1x1x4096,1x1x4096,,4096.0,0.0,4096.0,8192.0,0.0,8192.0,0.0,0.008192,0.008192
/model/layers.0/input_layernorm/ReduceMean,ReduceMean,0.0,0.0,,,1.0,0.0,,,,1x1x4096,1x1x1,,4096.0,0.0,1.0,8192.0,,,,,
/model/layers.0/input_layernorm/Add,Add,0.0,0.0,,,1.0,0.0,,,,1x1x1,1x1x1,,1.0,0.0,1.0,2.0,,,,,
/model/layers.0/input_layernorm/Sqrt,Sqrt,0.0,0.0,,,1.0,0.0,,,,1x1x1,1x1x1,,1.0,0.0,1.0,2.0,,,,,
/model/layers.0/input_layernorm/Div,Div,0.0,0.0,,,1.0,0.0,,,,1x1x1,1x1x1,,1.0,0.0,1.0,2.0,,,,,
/model/layers.0/input_layernorm/Mul,Mul,0.0,0.0,8192.0,0.0,4096.0,0.0,0.5,0.0,0.0,"1x1x4096, 1x1x1",1x1x4096,,4097.0,0.0,4096.0,8194.0,0.0,8192.0,0.0,0.008192,0.008192
/model/layers.0/input_layernorm/Mul_1,Mul,4096.0,0.0,,,4096.0,0.0,,,,1x1x4096,1x1x4096,4096,4096.0,4096.0,4096.0,8192.0,,,,,
/model/layers.0/self_attn/Shape,Shape,0.0,0.0,,,0.0,0.0,,,,1x1x4096,3,,4096.0,0.0,3.0,8192.0,,,,,
/model/layers.0/self_attn/Shape_1,Shape,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1x1x4096,3,,4096.0,0.0,3.0,8192.0,0.0,24.0,0.0,2.4e-05,2.4e-05
/model/layers.0/self_attn/q_proj/MatMul,MatMul,16777216.0,0.209,33562624.0,0.19,16777216.0,0.216,0.5,0.19,0.0,1x1x4096,1x1x4096,4096x4096,4096.0,16777216.0,4096.0,8192.0,33554432.0,8192.0,33.554432,0.008192,33.562624
/model/layers.0/self_attn/k_proj/MatMul,MatMul,4194304.0,0.052,,,4194304.0,0.054,,,,1x1x4096,1x1x1024,4096x1024,4096.0,4194304.0,1024.0,8192.0,,,,,
/model/layers.0/self_attn/v_proj/MatMul,MatMul,4194304.0,0.052,8390656.0,0.047,4194304.0,0.054,0.5,0.047,0.0,1x1x4096,1x1x1024,4096x1024,4096.0,4194304.0,1024.0,8192.0,8388608.0,2048.0,8.388608,0.002048,8.390656
Constant_2933,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Unsqueeze,Unsqueeze,0.0,0.0,,,0.0,0.0,,,,1,1,,1.0,0.0,1.0,8.0,,,,,
Constant_2935,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Unsqueeze_1,Unsqueeze,0.0,0.0,,,0.0,0.0,,,,1,1,,1.0,0.0,1.0,8.0,,,,,
/model/layers.0/self_attn/Constant_2,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Concat,Concat,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4.0,0.0,4.0,32.0,0.0,32.0,0.0,3.2e-05,3.2e-05
/model/layers.0/self_attn/Reshape,Reshape,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x4096, 4",1x1x32x128,,4100.0,0.0,4096.0,8224.0,0.0,8192.0,0.0,0.008192,0.008192
/model/layers.0/self_attn/Transpose,Transpose,0.0,0.0,,,0.0,0.0,,,,1x1x32x128,1x32x1x128,,4096.0,0.0,4096.0,8192.0,,,,,
Constant_2942,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Unsqueeze_2,Unsqueeze,0.0,0.0,,,0.0,0.0,,,,1,1,,1.0,0.0,1.0,8.0,,,,,
Constant_2944,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Unsqueeze_3,Unsqueeze,0.0,0.0,,,0.0,0.0,,,,1,1,,1.0,0.0,1.0,8.0,,,,,
/model/layers.0/self_attn/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Constant_5,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Concat_1,Concat,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4.0,0.0,4.0,32.0,0.0,32.0,0.0,3.2e-05,3.2e-05
Constant_2949,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Unsqueeze_4,Unsqueeze,0.0,0.0,,,0.0,0.0,,,,1,1,,1.0,0.0,1.0,8.0,,,,,
Constant_2951,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Unsqueeze_5,Unsqueeze,0.0,0.0,,,0.0,0.0,,,,1,1,,1.0,0.0,1.0,8.0,,,,,
/model/layers.0/self_attn/Constant_6,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Constant_7,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/Concat_2,Concat,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4.0,0.0,4.0,32.0,0.0,32.0,0.0,3.2e-05,3.2e-05
/model/layers.0/self_attn/Reshape_1,Reshape,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x1024, 4",1x1x8x128,,1028.0,0.0,1024.0,2080.0,0.0,2048.0,0.0,0.002048,0.002048
/model/layers.0/self_attn/Transpose_1,Transpose,0.0,0.0,,,0.0,0.0,,,,1x1x8x128,1x8x1x128,,1024.0,0.0,1024.0,2048.0,,,,,
/model/layers.0/self_attn/Reshape_2,Reshape,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1x1024, 4",1x1x8x128,,1028.0,0.0,1024.0,2080.0,0.0,2048.0,0.0,0.002048,0.002048
/model/layers.0/self_attn/Transpose_2,Transpose,0.0,0.0,,,0.0,0.0,,,,1x1x8x128,1x8x1x128,,1024.0,0.0,1024.0,2048.0,,,,,
Constant_2960,Constant,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,,1x64x1,,0.0,0.0,64.0,0.0,0.0,128.0,0.0,0.000128,0.000128
/model/layers.0/self_attn/rotary_emb/Shape,Shape,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1x1,2,,1.0,0.0,2.0,8.0,0.0,16.0,0.0,1.6e-05,1.6e-05
/model/layers.0/self_attn/rotary_emb/Constant_1,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/rotary_emb/Unsqueeze,Unsqueeze,0.0,0.0,,,0.0,0.0,,,,1,1,,1.0,0.0,1.0,8.0,,,,,
/model/layers.0/self_attn/rotary_emb/Constant_2,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/rotary_emb/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/rotary_emb/Concat,Concat,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,"1, 1, 1",3,,3.0,0.0,3.0,24.0,0.0,24.0,0.0,2.4e-05,2.4e-05
/model/layers.0/self_attn/rotary_emb/Shape_1,Shape,0.0,0.0,,,0.0,0.0,,,,3,1,,3.0,0.0,1.0,24.0,,,,,
/model/layers.0/self_attn/rotary_emb/ConstantOfShape,ConstantOfShape,0.0,0.0,,,0.0,0.0,,,,1,3,,1.0,0.0,3.0,8.0,,,,,
/model/layers.0/self_attn/rotary_emb/Mul,Mul,0.0,0.0,,,3.0,0.0,,,,3,3,,3.0,0.0,3.0,24.0,,,,,
/model/layers.0/self_attn/rotary_emb/Equal,Equal,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,"3, 3",3,,6.0,0.0,3.0,48.0,0.0,3.0,0.0,3e-06,3e-06
/model/layers.0/self_attn/rotary_emb/Where,Where,0.0,0.0,24.0,0.0,3.0,0.0,0.125,0.0,0.0,"3, 3, 3",3,,9.0,0.0,3.0,51.0,0.0,24.0,0.0,2.4e-05,2.4e-05
/model/layers.0/self_attn/rotary_emb/Expand,Expand,0.0,0.0,128.0,0.0,64.0,0.0,0.5,0.0,0.0,"1x64x1, 3",1x64x1,,67.0,0.0,64.0,152.0,0.0,128.0,0.0,0.000128,0.000128
/model/layers.0/self_attn/rotary_emb/Constant_6,Constant,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/rotary_emb/Unsqueeze_1,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"1x1, 1",1x1x1,,2.0,0.0,1.0,16.0,0.0,8.0,0.0,8e-06,8e-06
/model/layers.0/self_attn/rotary_emb/Cast,Cast,0.0,0.0,,,1.0,0.0,,,,1x1x1,1x1x1,,1.0,0.0,1.0,8.0,,,,,
/model/layers.0/self_attn/rotary_emb/MatMul,MatMul,0.0,0.0,128.0,0.0,64.0,0.0,0.5,0.0,0.0,"1x64x1, 1x1x1",1x64x1,,65.0,0.0,64.0,130.0,0.0,128.0,0.0,0.000128,0.000128
